product_name,product_link,review_date,review_title,review_rating,review_comment
PegasusPremium PU Leather car seat Cover for Maruti Xl6 (Black-Coffee),https://www.amazon.in/PegasusPremium-Leather-Cover-Maruti-Black-Coffee/dp/B085G4NKK8,10 February 2022,found as expected ,5,the product was delivered in good condition on time the colour fitting design texture and look after fitting excellent as expected hopefully is durable and retains it s looks and remains stainfree had to spend rs 1000 to get it fitted into my honda city car 
PegasusPremium PU Leather car seat Cover for Maruti Xl6 (Black-Coffee),https://www.amazon.in/PegasusPremium-Leather-Cover-Maruti-Black-Coffee/dp/B085G4NKK8,17 February 2021,value for money ,5,very nice products value for money 
PegasusPremium PU Leather car seat Cover for Maruti Xl6 (Black-Coffee),https://www.amazon.in/PegasusPremium-Leather-Cover-Maruti-Black-Coffee/dp/B085G4NKK8,2 May 2022,useless oversized no option for exchange ,1,oversized delivered not able to get exchange also further back cushion not given no communication response 
PegasusPremium PU Leather car seat Cover for Maruti Xl6 (Black-Coffee),https://www.amazon.in/PegasusPremium-Leather-Cover-Maruti-Black-Coffee/dp/B085G4NKK8,18 April 2022,comfort ,5,cushions shown in picture were not included 
PegasusPremium PU Leather car seat Cover for Maruti Xl6 (Black-Coffee),https://www.amazon.in/PegasusPremium-Leather-Cover-Maruti-Black-Coffee/dp/B085G4NKK8,10 October 2021,good product ,5,i like it 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,20 June 2020,perfect fit for my alto lxi 2003 model ,4,very good product since it s machine made stitches might be required after a year that s why given 4 stars otherwise 5 stars for such a good product at this price i spoke to seller he is very good in understanding your vehiy requirement 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,17 October 2021,old stook products ,1,this product is made 2015 adjustment could never be made due to some bulging or high rise say about an inch in the seat amazon india is careless with its retailer amazon never check reatailer quality 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,16 January 2021,very good quality for the price more than worth it for me in goa ,5,thanks to the seller for calling me and confirming the colour and the type 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,9 November 2019,just go for it ,5,worth the price gave rs 800 for fixing has a nice look now 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,14 August 2021,quality is superb but installation is complicated ,4,installation is little complicated they just give u a tread to adjust and tie 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,6 August 2019,,4,product quality very cheap 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,24 June 2020,good ,5,good one thread is lessto tie 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,30 October 2020,good quality product ,5,good product 
Khushal Leatherite Designer Front and Back Car Seat Seat Cover Set for Maruti Alto 800 Alto 800 2012 to 2015 Model ( Beige/Black ).,https://www.amazon.in/KHUSHAL-Leatherite-Front-Steering-Maruti/dp/B01CCWRZO2,8 May 2021,good ,4,good 
HEMJEX Car Seat Cover Pet/Dog Safety Travel Car Accessories Mat Blanket (Multi),https://www.amazon.in/HEMJEX-Safety-Travel-Accessories-Blanket/dp/B07NVMW3QD,6 December 2020,wastage of money ,1,wastage of money in a single use only one side of loop came out when my puppy feels excited and he wants to jump one of a loop came out my puppy is only 5 months old not a young doggy 
HEMJEX Car Seat Cover Pet/Dog Safety Travel Car Accessories Mat Blanket (Multi),https://www.amazon.in/HEMJEX-Safety-Travel-Accessories-Blanket/dp/B07NVMW3QD,8 April 2021,not worthy ,3,not worthy 
HEMJEX Car Seat Cover Pet/Dog Safety Travel Car Accessories Mat Blanket (Multi),https://www.amazon.in/HEMJEX-Safety-Travel-Accessories-Blanket/dp/B07NVMW3QD,23 October 2019,good and decent quality ,5,works well so far 
HEMJEX Car Seat Cover Pet/Dog Safety Travel Car Accessories Mat Blanket (Multi),https://www.amazon.in/HEMJEX-Safety-Travel-Accessories-Blanket/dp/B07NVMW3QD,5 July 2020,good ,5,good 
HEMJEX Car Seat Cover Pet/Dog Safety Travel Car Accessories Mat Blanket (Multi),https://www.amazon.in/HEMJEX-Safety-Travel-Accessories-Blanket/dp/B07NVMW3QD,10 September 2019,good buy guys ,5,the best i can get for my pet she s feeling so comfy to travel the material is of very high quality there are buckles to lock it up to the seat light to carry and very durable 
HEMJEX Car Seat Cover Pet/Dog Safety Travel Car Accessories Mat Blanket (Multi),https://www.amazon.in/HEMJEX-Safety-Travel-Accessories-Blanket/dp/B07NVMW3QD,21 June 2021,good quality ,4,definitely protects my seat cover from getting dirty every time i take my dog to the vet 
HEMJEX Car Seat Cover Pet/Dog Safety Travel Car Accessories Mat Blanket (Multi),https://www.amazon.in/HEMJEX-Safety-Travel-Accessories-Blanket/dp/B07NVMW3QD,12 December 2020,not good size ,2,its not long enough its not touching the car seat and instead hanging in the air had to tie two more ropes to the back to make it longer good thing is my dog puked twice in the back seat and the waterproof cover saved my seats edit have used it for a month and the strap is breaking around the front headrest not very sturdy 
"PIKFOS Cooling Seat Pad, Cooling Car Seat Cushion, Air Conditioned Seat Cover with Adjustable Temperature, Suction Refrigeration, for Driver Seat, Keep Cool in Hot Summer || All car",https://www.amazon.in/PIKFOS-Conditioned-Adjustable-Temperature-Refrigeration/dp/B095PN8QBL,23 December 2021,better than car kia ventilated seats ,4,as per the title its much better than what kia s ventilated seats because its more powerful motor with massager that no one provides it and we can use it in any car having cigarette lighter point 
"PIKFOS Cooling Seat Pad, Cooling Car Seat Cushion, Air Conditioned Seat Cover with Adjustable Temperature, Suction Refrigeration, for Driver Seat, Keep Cool in Hot Summer || All car",https://www.amazon.in/PIKFOS-Conditioned-Adjustable-Temperature-Refrigeration/dp/B095PN8QBL,22 April 2022,premium quality product but beat pricey ,5,the seat cover is fine the lower side where you sit is throughing more air than of back of course thats due to fan is on lowest part of the seat it has vibration motor at back also which gives you massage and it is pretty good another issue is it s cable is too short for car it is designed fpr left sided driving seat thanks to my car it has 12v socket under armrest thats why i don t have problem with it overall premium product just little bit on pricey side definitely you ll go for it 
"PIKFOS Cooling Seat Pad, Cooling Car Seat Cushion, Air Conditioned Seat Cover with Adjustable Temperature, Suction Refrigeration, for Driver Seat, Keep Cool in Hot Summer || All car",https://www.amazon.in/PIKFOS-Conditioned-Adjustable-Temperature-Refrigeration/dp/B095PN8QBL,28 July 2021,cooling ,5,product is gud as gud as ventilated seats and fans very powerful 
"PIKFOS Cooling Seat Pad, Cooling Car Seat Cushion, Air Conditioned Seat Cover with Adjustable Temperature, Suction Refrigeration, for Driver Seat, Keep Cool in Hot Summer || All car",https://www.amazon.in/PIKFOS-Conditioned-Adjustable-Temperature-Refrigeration/dp/B095PN8QBL,23 June 2022,good product ,4,great product and quality auto button with adjustable fan speed is awesome feature air flow is good at the back but it is slightly less at the bottom worth buying only improvement needed is for airflow at the base massager is of no use as its power of vibrations is not upto the mark overall if you are buying this product for ventilated seat it does its job tried this product for 7 days lets see how it performs in few months 
"PIKFOS Cooling Seat Pad, Cooling Car Seat Cushion, Air Conditioned Seat Cover with Adjustable Temperature, Suction Refrigeration, for Driver Seat, Keep Cool in Hot Summer || All car",https://www.amazon.in/PIKFOS-Conditioned-Adjustable-Temperature-Refrigeration/dp/B095PN8QBL,21 February 2022,best product better than air ventilation seat as company provided ,5,beat than all ventilated seat provided by company 
"PIKFOS Cooling Seat Pad, Cooling Car Seat Cushion, Air Conditioned Seat Cover with Adjustable Temperature, Suction Refrigeration, for Driver Seat, Keep Cool in Hot Summer || All car",https://www.amazon.in/PIKFOS-Conditioned-Adjustable-Temperature-Refrigeration/dp/B095PN8QBL,11 April 2022,best buy for my car ,5,my car is ertiga it doesn t have ventilated seats due to which it gets very difficult in long drive during summer this product is a nice option for air circulation from beneath help to control swetting good item for those car which do not have ventilated seats please note it circulates cabin air only and doesn t require any connection from ac overall i am liking the product used it for 3 days onlycould have been bit cheaper i think the actual price could be between 2 5k to 3k but as it is unique item for india so may be sellers are selling it on premium product is made in china 
"PIKFOS Cooling Seat Pad, Cooling Car Seat Cushion, Air Conditioned Seat Cover with Adjustable Temperature, Suction Refrigeration, for Driver Seat, Keep Cool in Hot Summer || All car",https://www.amazon.in/PIKFOS-Conditioned-Adjustable-Temperature-Refrigeration/dp/B095PN8QBL,23 October 2021,work like heaven ,5,work like heaven 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,28 November 2020,a wise investment to protect your expensive leather seats ,4,excellent quality stuff very useful to protect your cars original leather seats would have given full five stars if the base was wider than the original seat suitable for mid size cars and not full blown suv or premium segment cars with extra side support so i had to get it stitched with additional side pieces very easy to install and remove for cleaning and polishing the seats breathable and can be vacuumed and washed in the centre mesh area 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,4 August 2022,fair product requires design adjustment bit overpriced ,4,the sides of the item where the thigh contacts tends to fold up when you slide onto the seat and needs to be flattened out every time you get on the seat design needs modification to keen the sides flush with the seat bit overpriced otherwise fair product 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,6 August 2020,awesome ,5,awesome bought one initially and found it excellent then got tempted to order the second one excellent for cars with seat air bags 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,12 November 2020,easy to use ,4,a good fit for car seats with easy installation and protection against moisture more expensive than towels but easy to remove for washing has quick drying material 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,25 January 2020,must have product for car ,5,quality and look is really awesome i had placed order order only for driver seat but after looking quality and look i have placed order for co passanger search also must have product 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,20 October 2020,very comfortable ,4,4 because there is no provision to secure the front part and it hangs loose 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,21 March 2020,wonderful ,5,very pleased and happy with this seat cover so much so i have ordered another for passenger seat too it just fits my compass smugly thank you really good feelings to drive wow 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,6 February 2021,costly but worth it ,4,very good product 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,3 December 2019,missing parts ,5,received only one head rest hook please deliver the second one soon this was a pack of two seat covers 
"NIKAVI PU Leather Car Seat Cover - Universal Fit Anti-Slip Car Seat Protector, Waterproof Car Seat Cushion - Black (Pack of 1)",https://www.amazon.in/NIKAVI-Leather-Car-Seat-Cover/dp/B07ZR9V7FQ,26 April 2021,damaged used product ,1,received an old used product in bad condition 
Riggear Cooling Car Seat Cushion / Ventilated Seat Cover with 10 Inbuilt Fans and 3 Speed Control (Breathable Fabric + Leatherette| Supports 12V Only | Beige),https://www.amazon.in/Riggear-Ventilated-Breathable-Leatherette-Supports/dp/B0B35XTD3Z,6 August 2022,silent yet powerful ,5,very premium ventilated seats cover as per description the product is real silent even at high fan speed the sound is lowest when we are actually seated on it seller is also very responsive and provides great assistance when asked about the features and durability 
"Abhsant Leather Memory Foam Car Seat Headrest Neck Pillow for Kids and Passenger (Black, Adjustable on Both Sides)",https://www.amazon.in/Abhsant-Headrest-Pillow-Passenger-Adjustable/dp/B08FC18256,25 May 2022,helpful for comfortable sleep during car journey ,5,while it took little time and effort to fit in my nissan magnite car it is now worth for the comfort this provides during long trip initially i ordered one and after the fitting is ok ordered another one for fitting it in both rear seats when not in use we could keep it rotated fully in a way not to disturb regular seating position 
"Abhsant Leather Memory Foam Car Seat Headrest Neck Pillow for Kids and Passenger (Black, Adjustable on Both Sides)",https://www.amazon.in/Abhsant-Headrest-Pillow-Passenger-Adjustable/dp/B08FC18256,18 December 2021,not for xuv and merc ,3,the headrest is great but it s doesn t fit xuv middle row seats the space between the headrest rods is too small for this it doesn t fit the front row seats for xuv because the space in between the rods is too big it doesn t fit mercedes e200 2014 model again space is too small in the rods i m not sure what cars is this for ideally the seller should give the min and max length for the fit my housemaid threw the boxes so can t return 
"Abhsant Leather Memory Foam Car Seat Headrest Neck Pillow for Kids and Passenger (Black, Adjustable on Both Sides)",https://www.amazon.in/Abhsant-Headrest-Pillow-Passenger-Adjustable/dp/B08FC18256,10 September 2020,good product check sizes and dimensions ,4,well first of all i returned the product because it didn t fit my middle seat rowsof ford endeavour 2019 but still i am writting this review because the product quality and usability is really awesome if it would have been a perfect fit i would have loved to use it 
"Abhsant Leather Memory Foam Car Seat Headrest Neck Pillow for Kids and Passenger (Black, Adjustable on Both Sides)",https://www.amazon.in/Abhsant-Headrest-Pillow-Passenger-Adjustable/dp/B08FC18256,8 March 2022,worth the money ,5,all good thanks 
"Abhsant Leather Memory Foam Car Seat Headrest Neck Pillow for Kids and Passenger (Black, Adjustable on Both Sides)",https://www.amazon.in/Abhsant-Headrest-Pillow-Passenger-Adjustable/dp/B08FC18256,14 November 2021,very nice ,5,amazing product does the job very well 
"Abhsant Leather Memory Foam Car Seat Headrest Neck Pillow for Kids and Passenger (Black, Adjustable on Both Sides)",https://www.amazon.in/Abhsant-Headrest-Pillow-Passenger-Adjustable/dp/B08FC18256,31 July 2022,valu for money very useful on long drive ,5,usefull 
